MAE,RMSE,R2,MedianAE,P90_AE,within_5min_pct,within_10min_pct,late_gt5_pct,early_gt5_pct,mean_bias,split,Model,n_test
4.766913975732809,5.979703240143791,0.5946422533930544,4.06024413089607,9.675215350537622,59.26291543270813,91.17034112098278,19.458155094877704,21.27892947241417,-0.12318891053753138,random,Linear Regression,9117
3.137415242278539,3.947456678411895,0.8233498708718963,2.669639794019643,6.288060958281814,81.04639684106614,98.45343863112866,9.389053416694088,9.564549742239773,-0.09915535658131597,random,Random Forest,9117
3.1854176054244583,4.022008960191227,0.8166143783724562,2.7048168182373047,6.423421096801758,79.94954480640561,98.42053307008885,11.626631567401557,8.423823626192826,0.1716624600225417,random,XGBoost,9117
4.7645865971128325,5.978728646645797,0.6029824143764917,4.01026923582528,9.681073299217626,59.79250476392124,91.21321194156256,18.72750370527207,21.479991530806693,-0.1949007861587034,temporal,Linear Regression,9446
3.1925364385955883,3.9568799163423214,0.8261007138074175,2.7739030398653517,6.369110103374062,80.45733643870422,98.93076434469617,9.570188439551133,9.972475121744653,-0.10688263938927767,temporal,Random Forest,9446
3.2233711217839462,3.999954550621088,0.8222939671036429,2.796052932739258,6.390104293823242,79.33516832521703,98.75079398687275,9.369045098454372,11.295786576328606,-0.3045590401907329,temporal,XGBoost,9446
